0.0227,0.0042,0.0831,0.9965,
0.0540,0.0008,0.1006,0.9949,
0.0823,0.0128,0.1197,0.9928,
0.1022,0.0112,0.1308,0.9914,
0.1200,0.0219,0.1487,0.9889,
0.1502,0.0225,0.1710,0.9853,
0.1703,0.0349,0.1932,0.9811,
0.1885,0.0483,0.2123,0.9772,
0.2067,0.0593,0.2277,0.9737,
0.2258,0.0692,0.2483,0.9687,
0.2443,0.0778,0.2552,0.9669,
0.2641,0.0950,0.2661,0.9639,
0.2865,0.1067,0.2759,0.9612,
0.3081,0.1160,0.2872,0.9579,
0.3235,0.1313,0.2959,0.9552,
0.3456,0.1454,0.3036,0.9528,
0.3760,0.1648,0.3056,0.9522,
0.3950,0.1770,0.3081,0.9514,
0.4154,0.1931,0.3128,0.9498,
0.4337,0.2122,0.3150,0.9491,
0.4542,0.2308,0.3168,0.9485,
0.4789,0.2478,0.3196,0.9475,
0.4978,0.2624,0.3216,0.9469,
0.5165,0.2787,0.3271,0.9450,
0.5421,0.2945,0.3273,0.9449,
0.5610,0.3051,0.3324,0.9431,
0.5702,0.3250,0.3290,0.9443,
0.5945,0.3449,0.3304,0.9438,
0.6156,0.3610,0.3338,0.9426,
0.6373,0.3793,0.3360,0.9418,
0.6534,0.3919,0.3380,0.9411,
0.6752,0.4118,0.3410,0.9401,
0.6960,0.4357,0.3495,0.9369,
0.7137,0.4471,0.3523,0.9359,
0.7302,0.4618,0.3460,0.9382,
0.7518,0.4856,0.3370,0.9415,
0.7700,0.5001,0.3245,0.9459,
0.7927,0.5237,0.3046,0.9525,
0.8156,0.5293,0.2951,0.9555,
0.8305,0.5464,0.2755,0.9613,
0.8528,0.5538,0.2240,0.9746,
0.8696,0.5647,0.1853,0.9827,
0.8903,0.5766,0.1404,0.9901,
0.9135,0.5844,0.1085,0.9941,
0.9358,0.5934,0.0731,0.9973,
0.9591,0.5874,0.0316,0.9995,
0.9795,0.5967,-0.0117,0.9998,
1.0021,0.6027,-0.0167,0.9997,
1.0346,0.6037,-0.0219,0.9997,
1.0605,0.6056,-0.0287,0.9996,
1.0513,0.5878,-0.0254,0.9997,
