0.0169,0.0150,0.0197,0.9997,
0.0456,0.0158,0.0350,0.9993,
0.0794,0.0115,0.0583,0.9983,
0.1082,0.0130,0.0760,0.9971,
0.1301,0.0203,0.0900,0.9959,
0.1711,0.0329,0.1214,0.9925,
0.1954,0.0369,0.1384,0.9903,
0.2328,0.0467,0.1649,0.9863,
0.2534,0.0558,0.1793,0.9838,
0.2726,0.0647,0.1924,0.9813,
0.3061,0.0780,0.2056,0.9786,
0.3336,0.0910,0.2118,0.9772,
0.3634,0.1059,0.2169,0.9760,
0.4016,0.1216,0.2210,0.9752,
0.4449,0.1404,0.2276,0.9737,
0.4705,0.1577,0.2304,0.9731,
0.5017,0.1736,0.2331,0.9724,
0.5371,0.1988,0.2387,0.9711,
0.5732,0.2147,0.2438,0.9698,
0.5913,0.2310,0.2455,0.9694,
0.6344,0.2534,0.2519,0.9677,
0.6738,0.2764,0.2527,0.9675,
0.7070,0.2939,0.2467,0.9690,
0.7405,0.3127,0.2350,0.9719,
0.7635,0.3256,0.2252,0.9743,
0.7950,0.3394,0.2110,0.9775,
0.8152,0.3491,0.2042,0.9789,
0.8484,0.3603,0.1874,0.9823,
0.8710,0.3705,0.1812,0.9834,
0.8897,0.3819,0.1786,0.9839,
0.9194,0.3998,0.1716,0.9852,
0.9512,0.4105,0.1684,0.9857,
0.9723,0.4191,0.1682,0.9858,
1.0032,0.4281,0.1702,0.9854,
1.0407,0.4425,0.1714,0.9852,
1.0839,0.4619,0.1697,0.9855,
1.1162,0.4696,0.1684,0.9857,
1.1496,0.4825,0.1631,0.9865,
1.1682,0.4950,0.1596,0.9868,
1.1901,0.4987,0.1639,0.9864,
1.2157,0.5077,0.1596,0.9872,
1.2383,0.5203,0.1552,0.9879,
1.2653,0.5216,0.1551,0.9879,
1.2830,0.5346,0.1554,0.9878,
1.3061,0.5403,0.1554,0.9878,
1.3328,0.5414,0.1543,0.9880,
1.3524,0.5547,0.1522,0.9883,
1.3760,0.5611,0.1523,0.9883,
1.3938,0.5726,0.1521,0.9884,
1.4132,0.5803,0.1567,0.9876,
1.4356,0.5816,0.1597,0.9872,
1.4588,0.5975,0.1657,0.9862,
1.4904,0.6081,0.1796,0.9837,
1.5155,0.6142,0.1960,0.9806,
1.5342,0.6235,0.2106,0.9775,
1.5562,0.6393,0.2277,0.9737,
1.5788,0.6497,0.2386,0.9711,
1.5972,0.6582,0.2495,0.9684,
1.6188,0.6708,0.2699,0.9629,
1.6368,0.6811,0.2848,0.9586,
1.6494,0.6988,0.3104,0.9506,
1.6688,0.7044,0.3316,0.9434,
1.6812,0.7257,0.3654,0.9309,
1.6997,0.7370,0.3899,0.9209,
1.7065,0.7565,0.4202,0.9074,
1.7231,0.7765,0.4605,0.8876,
1.7418,0.7854,0.4857,0.8741,
1.7554,0.8139,0.5290,0.8486,
1.7674,0.8332,0.5723,0.8200,
1.7754,0.8557,0.5985,0.8011,
1.7682,0.8760,0.6400,0.7683,
1.7791,0.9017,0.6789,0.7342,
1.7786,0.9250,0.7121,0.7020,
1.7822,0.9460,0.7236,0.6901,
1.7657,0.9717,0.7229,0.6907,
1.7647,0.9917,0.7265,0.6870,
1.7647,1.0160,0.7310,0.6823,
1.7666,1.0456,0.7344,0.6786,
