-0.0082,0.0644,0.0523,0.9986,
0.0032,0.0809,0.0817,0.9966,
0.0245,0.0770,0.1000,0.9950,
0.0452,0.0725,0.1213,0.9926,
0.0664,0.0870,0.1462,0.9893,
0.0901,0.0996,0.1749,0.9846,
0.1175,0.0979,0.2024,0.9793,
0.1254,0.1163,0.2250,0.9743,
0.1514,0.1250,0.2485,0.9686,
0.1709,0.1374,0.2662,0.9639,
0.1904,0.1499,0.2876,0.9577,
0.2104,0.1525,0.3134,0.9496,
0.2235,0.1688,0.3401,0.9404,
0.2409,0.1818,0.3568,0.9341,
0.2630,0.2086,0.3931,0.9195,
0.2753,0.2259,0.4147,0.9099,
0.2952,0.2401,0.4326,0.9016,
0.3026,0.2614,0.4534,0.8913,
0.3197,0.2761,0.4621,0.8868,
0.3284,0.2941,0.4772,0.8788,
0.3468,0.3140,0.4923,0.8704,
0.3552,0.3355,0.5018,0.8650,
0.3627,0.3571,0.5045,0.8634,
0.3794,0.3730,0.5078,0.8615,
0.3848,0.3965,0.5082,0.8612,
0.3996,0.4259,0.5107,0.8598,
0.4032,0.4483,0.5139,0.8578,
0.4199,0.4639,0.5194,0.8545,
0.4363,0.4874,0.5255,0.8508,
0.4433,0.5089,0.5278,0.8494,
0.4454,0.5308,0.5310,0.8473,
0.4588,0.5471,0.5319,0.8468,
0.4652,0.5692,0.5318,0.8469,
0.4804,0.5856,0.5356,0.8445,
0.4854,0.6077,0.5338,0.8456,
0.5016,0.6264,0.5386,0.8426,
0.5070,0.6498,0.5389,0.8424,
0.5150,0.6718,0.5409,0.8411,
0.5265,0.6886,0.5416,0.8406,
0.5294,0.7101,0.5461,0.8377,
0.5436,0.7260,0.5471,0.8371,
0.5488,0.7457,0.5482,0.8363,
0.5514,0.7709,0.5541,0.8324,
0.5658,0.7868,0.5549,0.8319,
0.5716,0.8089,0.5568,0.8307,
0.5737,0.8377,0.5623,0.8269,
0.5911,0.8587,0.5612,0.8277,
0.5958,0.8791,0.5677,0.8233,
0.6081,0.9023,0.5679,0.8231,
0.6152,0.9236,0.5677,0.8232,
0.6152,0.9463,0.5680,0.8230,
0.6305,0.9637,0.5708,0.8210,
0.6334,0.9873,0.5758,0.8176,
0.6332,1.0105,0.5757,0.8177,
0.6534,1.0220,0.5812,0.8138,
