0.2088,1.6122,0.9997,0.0261,
0.1783,1.6133,0.9998,0.0206,
0.1508,1.6155,0.9999,0.0105,
0.1232,1.6168,1.0000,0.0022,
0.1008,1.6188,1.0000,-0.0035,
0.0755,1.6209,0.9999,-0.0152,
0.0544,1.6238,0.9997,-0.0250,
0.0389,1.6081,0.9994,-0.0318,
0.0183,1.6150,0.9989,-0.0458,
-0.0024,1.6111,0.9986,-0.0531,
-0.0215,1.6180,0.9970,-0.0768,
-0.0438,1.6129,0.9956,-0.0938,
-0.0640,1.6100,0.9924,-0.1233,
-0.0836,1.5967,0.9901,-0.1405,
-0.1032,1.5925,0.9866,-0.1631,
-0.1290,1.5853,0.9828,-0.1848,
-0.1486,1.5727,0.9771,-0.2124,
-0.1636,1.5587,0.9716,-0.2365,
-0.1814,1.5495,0.9670,-0.2548,
-0.2030,1.5411,0.9624,-0.2717,
-0.2306,1.5151,0.9501,-0.3120,
-0.2534,1.5015,0.9398,-0.3415,
-0.2749,1.4867,0.9305,-0.3663,
-0.2870,1.4670,0.9241,-0.3821,
-0.3045,1.4441,0.9132,-0.4075,
-0.3195,1.4216,0.8984,-0.4392,
-0.3369,1.4035,0.8887,-0.4585,
-0.3507,1.3819,0.8719,-0.4897,
-0.3548,1.3597,-0.8621,0.5068,
-0.3739,1.3358,-0.8448,0.5350,
-0.3827,1.3106,-0.8356,0.5493,
-0.3907,1.2881,-0.8215,0.5702,
-0.3987,1.2597,-0.7998,0.6003,
-0.4076,1.2370,-0.7798,0.6260,
-0.4135,1.2091,-0.7588,0.6513,
-0.4186,1.1843,-0.7442,0.6679,
-0.4237,1.1633,-0.7355,0.6775,
-0.4178,1.1411,-0.7308,0.6826,
-0.4138,1.1113,-0.7242,0.6896,
-0.4139,1.0900,-0.7205,0.6934,
-0.4147,1.0691,-0.7149,0.6992,
-0.4174,1.0319,-0.7086,0.7056,
-0.4186,1.0075,-0.7047,0.7095,
-0.4202,0.9746,-0.7004,0.7137,
-0.4210,0.9451,-0.6978,0.7163,
-0.4219,0.9172,-0.6948,0.7192,
-0.4227,0.8937,-0.6920,0.7219,
-0.4130,0.8682,-0.6901,0.7237,
-0.4063,0.8298,-0.6887,0.7250,
-0.4055,0.8063,-0.6858,0.7278,
-0.4057,0.7749,-0.6847,0.7288,
-0.4059,0.7514,-0.6807,0.7326,
-0.3932,0.7118,-0.6786,0.7345,
-0.3897,0.6907,-0.6783,0.7348,
-0.3887,0.6627,-0.6742,0.7386,
-0.3887,0.6348,-0.6708,0.7416,
-0.3897,0.5934,-0.6654,0.7465,
-0.3781,0.5657,-0.6619,0.7496,
-0.3742,0.5389,-0.6562,0.7546,
-0.3652,0.5038,-0.6414,0.7671,
-0.3591,0.4740,-0.6297,0.7768,
-0.3530,0.4534,-0.6097,0.7926,
-0.3433,0.4233,-0.5825,0.8128,
-0.3354,0.3905,-0.5661,0.8243,
-0.3210,0.3654,-0.5517,0.8340,
-0.3130,0.3394,-0.5374,0.8433,
-0.3008,0.3123,-0.5284,0.8490,
-0.2818,0.2913,-0.5200,0.8541,
-0.2731,0.2693,-0.5084,0.8610,
-0.2617,0.2485,-0.4856,0.8741,
-0.2448,0.2240,-0.4514,0.8923,
-0.2350,0.2058,-0.4271,0.9042,
-0.2169,0.1801,-0.4042,0.9146,
-0.1950,0.1600,-0.3776,0.9259,
-0.1795,0.1451,-0.3593,0.9332,
-0.1582,0.1306,-0.3380,0.9411,
-0.1372,0.1198,-0.3167,0.9485,
-0.1219,0.1030,-0.2881,0.9575,
-0.0966,0.0886,-0.2571,0.9663,
-0.0781,0.0772,-0.2216,0.9751,
-0.0588,0.0713,-0.1980,0.9802,
-0.0408,0.0546,-0.1636,0.9865,
-0.0142,0.0451,-0.1368,0.9906,
0.0105,0.0458,-0.1041,0.9946,
0.0320,0.0461,-0.0764,0.9971,
0.0564,0.0382,-0.0488,0.9988,
0.0768,0.0343,-0.0473,0.9989,
0.0992,0.0319,-0.0483,0.9988,
