-0.0089,0.0548,0.0175,0.9998,
0.0127,0.0552,0.0228,0.9997,
0.0324,0.0639,0.0660,0.9978,
0.0661,0.0625,0.0984,0.9951,
0.0851,0.0717,0.1319,0.9913,
0.1125,0.0709,0.1589,0.9873,
0.1342,0.0803,0.1947,0.9809,
0.1598,0.0921,0.2321,0.9727,
0.1791,0.1040,0.2606,0.9654,
0.1978,0.1202,0.2830,0.9590,
0.2177,0.1369,0.2940,0.9557,
0.2421,0.1560,0.3041,0.9526,
0.2680,0.1622,0.3102,0.9506,
0.2852,0.1725,0.3133,0.9496,
0.3002,0.1858,0.3145,0.9492,
0.3205,0.2052,0.3139,0.9495,
0.3458,0.2293,0.3081,0.9513,
0.3754,0.2424,0.3044,0.9525,
0.3998,0.2613,0.2992,0.9541,
0.4189,0.2796,0.2914,0.9566,
0.4347,0.2975,0.2821,0.9594,
0.4602,0.3028,0.2776,0.9607,
0.4826,0.3160,0.2686,0.9633,
0.5123,0.3423,0.2514,0.9679,
0.5372,0.3548,0.2381,0.9712,
0.5562,0.3696,0.2276,0.9738,
0.5858,0.3737,0.2236,0.9747,
0.6067,0.3906,0.2137,0.9769,
0.6337,0.4006,0.2078,0.9782,
0.6532,0.4154,0.2016,0.9795,
0.6826,0.4180,0.2023,0.9793,
0.7030,0.4344,0.1941,0.9810,
0.7303,0.4441,0.1900,0.9818,
0.7472,0.4583,0.1845,0.9828,
0.7933,0.4760,0.1738,0.9848,
0.8182,0.4844,0.1625,0.9867,
0.8654,0.5037,0.1427,0.9897,
0.8906,0.5118,0.1212,0.9926,
0.9199,0.5155,0.1047,0.9945,
0.9537,0.5177,0.0886,0.9961,
1.0052,0.5337,0.0642,0.9979,
1.0255,0.5425,0.0450,0.9990,
1.0538,0.5469,0.0288,0.9996,
1.0956,0.5508,0.0107,0.9999,
1.0851,0.5317,0.0217,0.9996,
1.1064,0.5330,0.0257,0.9995,
1.1300,0.5335,0.0243,0.9997,
1.1472,0.5440,0.0238,0.9997,
1.1723,0.5524,0.0228,0.9997,
1.1933,0.5549,0.0175,0.9998,
1.2245,0.5554,0.0156,0.9998,
1.2524,0.5554,0.0154,0.9998,
1.2817,0.5555,0.0153,0.9999,
1.3043,0.5588,0.0086,0.9999,
1.3385,0.5579,0.0054,1.0000,
1.3660,0.5574,0.0040,1.0000,
1.4025,0.5600,-0.0035,1.0000,
1.4315,0.5601,-0.0093,0.9999,
1.4521,0.5621,-0.0179,0.9998,
1.4902,0.5651,-0.0366,0.9993,
1.5213,0.5524,-0.0416,0.9991,
1.5438,0.5475,-0.0421,0.9991,
1.5724,0.5449,-0.0414,0.9991,
1.6053,0.5455,-0.0422,0.9991,
1.6411,0.5476,-0.0467,0.9988,
1.6668,0.5467,-0.0460,0.9989,
1.6957,0.5499,-0.0442,0.9990,
1.7171,0.5476,-0.0295,0.9995,
1.7386,0.5471,-0.0153,0.9999,
1.7592,0.5450,-0.0118,0.9999,
1.7920,0.5460,-0.0112,0.9999,
1.8160,0.5422,-0.0058,0.9999,
1.8417,0.5427,-0.0046,1.0000,
