0.0262,0.0127,0.0394,0.9992,
0.0509,0.0112,0.0569,0.9983,
0.0853,0.0185,0.0819,0.9966,
0.1107,0.0223,0.0984,0.9951,
0.1380,0.0237,0.1129,0.9936,
0.1644,0.0324,0.1288,0.9916,
0.1866,0.0413,0.1373,0.9905,
0.2299,0.0558,0.1479,0.9890,
0.2550,0.0653,0.1536,0.9881,
0.2781,0.0697,0.1593,0.9872,
0.3046,0.0837,0.1627,0.9867,
0.3288,0.0964,0.1735,0.9848,
0.3488,0.1030,0.1843,0.9828,
0.3755,0.1115,0.1969,0.9804,
0.3988,0.1186,0.2070,0.9783,
0.4251,0.1289,0.2191,0.9757,
0.4575,0.1418,0.2245,0.9744,
0.4777,0.1593,0.2258,0.9741,
0.4956,0.1726,0.2279,0.9736,
0.5149,0.1804,0.2331,0.9724,
0.5383,0.1859,0.2376,0.9713,
0.5643,0.2019,0.2382,0.9712,
0.5872,0.2183,0.2382,0.9712,
0.6239,0.2356,0.2453,0.9695,
0.6448,0.2527,0.2515,0.9679,
0.6775,0.2690,0.2552,0.9669,
0.7035,0.2798,0.2587,0.9659,
0.7314,0.2989,0.2622,0.9650,
0.7534,0.3149,0.2618,0.9651,
0.7734,0.3247,0.2615,0.9652,
0.7998,0.3425,0.2614,0.9652,
0.8227,0.3574,0.2661,0.9639,
0.8374,0.3714,0.2642,0.9645,
0.8581,0.3843,0.2663,0.9639,
0.8852,0.4027,0.2710,0.9625,
0.9030,0.4151,0.2716,0.9624,
0.9285,0.4304,0.2763,0.9611,
0.9520,0.4473,0.2830,0.9591,
0.9757,0.4572,0.2898,0.9570,
0.9975,0.4833,0.2959,0.9552,
1.0200,0.4947,0.3001,0.9539,
1.0404,0.5098,0.3056,0.9521,
1.0563,0.5237,0.3065,0.9519,
1.0774,0.5429,0.3057,0.9521,
1.1018,0.5549,0.3101,0.9507,
1.1213,0.5711,0.3129,0.9498,
1.1389,0.5873,0.3182,0.9480,
1.1643,0.6067,0.3230,0.9464,
1.1808,0.6221,0.3229,0.9464,
1.2010,0.6412,0.3240,0.9461,
1.2256,0.6644,0.3283,0.9445,
1.2456,0.6769,0.3320,0.9433,
1.2597,0.6953,0.3316,0.9434,
1.2873,0.7176,0.3363,0.9417,
1.3068,0.7275,0.3436,0.9391,
1.3254,0.7437,0.3463,0.9381,
1.3413,0.7594,0.3494,0.9370,
1.3720,0.7857,0.3498,0.9368,
1.3886,0.8006,0.3516,0.9361,
1.4096,0.8181,0.3545,0.9350,
1.4316,0.8383,0.3568,0.9342,
1.4525,0.8573,0.3588,0.9334,
1.4697,0.8735,0.3649,0.9310,
1.4926,0.9048,0.3738,0.9275,
1.5114,0.9192,0.3824,0.9240,
1.5303,0.9479,0.3914,0.9202,
1.5414,0.9717,0.3994,0.9168,
1.5630,0.9912,0.4084,0.9128,
1.5775,1.0064,0.4163,0.9092,
1.5962,1.0270,0.4250,0.9052,
1.6209,1.0507,0.4380,0.8990,
1.6317,1.0695,0.4422,0.8969,
1.6445,1.0952,0.4458,0.8951,
1.6592,1.1228,0.4499,0.8931,
1.6713,1.1448,0.4499,0.8930,
1.6887,1.1745,0.4559,0.8900,
1.7089,1.1937,0.4579,0.8890,
1.7305,1.2241,0.4638,0.8859,
1.7477,1.2444,0.4680,0.8837,
1.7536,1.2658,0.4716,0.8818,
1.7686,1.2792,0.4748,0.8801,
1.7793,1.3018,0.4794,0.8776,
1.7920,1.3197,0.4822,0.8761,
1.8058,1.3351,0.4860,0.8739,
1.8310,1.3707,0.4941,0.8694,
1.8395,1.3943,0.4969,0.8678,
1.8522,1.4115,0.4968,0.8679,
1.8599,1.4390,0.4980,0.8672,
1.8793,1.4715,0.5025,0.8646,
1.8894,1.4976,0.4871,0.8734,
1.8993,1.5203,0.4697,0.8828,
1.9234,1.5450,0.4477,0.8940,
1.9496,1.5705,0.4166,0.9090,
1.9709,1.5960,0.3869,0.9221,
1.9934,1.6158,0.3593,0.9332,
2.0283,1.6443,0.3176,0.9481,
2.0453,1.6658,0.2922,0.9563,
2.0683,1.6784,0.2531,0.9674,
2.0884,1.6859,0.2025,0.9792,
2.1367,1.6980,0.1260,0.9919,
2.1648,1.7061,0.0795,0.9967,
2.1922,1.7122,0.0297,0.9995,
2.2396,1.7130,-0.0407,0.9991,
