1.0512,0.5914,-0.0254,0.9997,
1.0274,0.6076,-0.0152,0.9995,
1.0010,0.6053,0.0002,0.9999,
0.9745,0.6005,0.0112,0.9999,
0.9481,0.5967,0.0198,0.9996,
0.9196,0.5943,0.0311,0.9994,
0.8897,0.5904,0.0422,0.9990,
0.8696,0.5851,0.0651,0.9979,
0.8512,0.5770,0.0815,0.9967,
0.8282,0.5703,0.1256,0.9920,
0.7934,0.5698,0.1763,0.9843,
0.7715,0.5579,0.2150,0.9766,
0.7526,0.5466,0.2515,0.9678,
0.7330,0.5330,0.2988,0.9543,
0.7180,0.5097,0.3436,0.9390,
0.6983,0.4952,0.3496,0.9367,
0.6760,0.4823,0.3729,0.9279,
0.6627,0.4606,0.3853,0.9228,
0.6457,0.4453,0.3852,0.9227,
0.6298,0.4278,0.3910,0.9203,
0.6096,0.4049,0.3936,0.9193,
0.5920,0.3868,0.3941,0.9191,
0.5715,0.3638,0.4015,0.9159,
0.5643,0.3406,0.4079,0.9130,
0.5477,0.3208,0.4102,0.9120,
0.5316,0.3058,0.4143,0.9101,
0.5127,0.2908,0.4173,0.9088,
0.4936,0.2727,0.4186,0.9082,
0.4790,0.2558,0.4197,0.9077,
0.4702,0.2374,0.4242,0.9056,
0.4567,0.2211,0.4251,0.9051,
0.4409,0.2077,0.4286,0.9035,
0.4260,0.1893,0.4288,0.9034,
0.4203,0.1693,0.4272,0.9041,
0.4010,0.1576,0.4231,0.9061,
0.3950,0.1312,0.3969,0.9179,
0.3707,0.1271,0.3711,0.9286,
0.3676,0.1054,0.3507,0.9365,
0.3470,0.1020,0.3334,0.9428,
0.3355,0.0848,0.3159,0.9487,
0.3114,0.0777,0.3034,0.9528,
0.2905,0.0577,0.2867,0.9580,
0.2735,0.0470,0.2728,0.9620,
0.2487,0.0406,0.2471,0.9690,
0.2388,0.0230,0.2174,0.9761,
0.2177,0.0132,0.1929,0.9812,
0.1924,0.0028,0.1468,0.9891,
0.1708,-0.0005,0.1180,0.9930,
0.1508,-0.0094,0.0799,0.9968,
0.1286,-0.0033,0.0491,0.9988,
0.1058,-0.0132,0.0175,0.9997,
0.0839,-0.0155,0.0114,0.9999,
0.0637,-0.0221,0.0043,0.9999,
0.0388,-0.0147,-0.0180,0.9997,
0.0158,-0.0139,-0.0204,0.9995,
-0.0116,-0.0131,-0.0249,0.9996,
-0.0367,-0.0113,-0.0291,0.9996,
