1.8860,0.0133,0.7665,0.6423,
1.8860,-0.0080,0.7442,0.6676,
1.8857,-0.0375,0.7101,0.7039,
1.8824,-0.0576,0.6837,0.7297,
1.8800,-0.0776,0.6503,0.7596,
1.8752,-0.0973,0.6268,0.7792,
1.8678,-0.1188,0.6030,0.7977,
1.8635,-0.1388,0.5675,0.8234,
1.8559,-0.1610,0.5271,0.8498,
1.8422,-0.1836,0.4895,0.8719,
1.8337,-0.2033,0.4657,0.8849,
1.8243,-0.2222,0.4377,0.8991,
1.8115,-0.2392,0.3979,0.9174,
1.7925,-0.2591,0.3466,0.9380,
1.7737,-0.2734,0.3170,0.9484,
1.7542,-0.2854,0.2747,0.9615,
1.7336,-0.2965,0.2369,0.9715,
1.7163,-0.3071,0.2127,0.9771,
1.6911,-0.3249,0.1887,0.9820,
1.6668,-0.3368,0.1690,0.9856,
1.6411,-0.3408,0.1551,0.9879,
1.6166,-0.3515,0.1472,0.9890,
1.5973,-0.3628,0.1407,0.9900,
1.5779,-0.3676,0.1335,0.9910,
1.5560,-0.3714,0.1294,0.9916,
1.5200,-0.3851,0.1262,0.9920,
1.4966,-0.3862,0.1207,0.9926,
1.4734,-0.3905,0.1137,0.9934,
1.4443,-0.4013,0.0925,0.9956,
1.4026,-0.4024,0.0494,0.9988,
1.3793,-0.3982,0.0295,0.9995,
1.3555,-0.4014,0.0049,1.0000,
1.3279,-0.4007,-0.0182,0.9998,
1.2914,-0.3943,-0.0235,0.9997,
1.2697,-0.3930,-0.0272,0.9996,
1.2470,-0.3910,-0.0288,0.9995,
1.2231,-0.3897,-0.0296,0.9995,
1.1995,-0.3896,-0.0324,0.9995,
1.1733,-0.3884,-0.0391,0.9992,
1.1438,-0.3845,-0.0564,0.9984,
1.1177,-0.3812,-0.0712,0.9974,
1.0982,-0.3745,-0.0923,0.9957,
1.0780,-0.3821,-0.1126,0.9936,
1.0490,-0.3776,-0.1498,0.9887,
1.0260,-0.3712,-0.1765,0.9843,
1.0041,-0.3625,-0.2014,0.9795,
0.9833,-0.3492,-0.2362,0.9717,
0.9525,-0.3349,-0.2833,0.9590,
0.9256,-0.3222,-0.2969,0.9548,
0.8965,-0.3060,-0.2953,0.9553,
0.8706,-0.2848,-0.3016,0.9534,
0.8480,-0.2691,-0.3055,0.9522,
0.8272,-0.2571,-0.3099,0.9508,
0.8048,-0.2436,-0.3127,0.9498,
0.7819,-0.2295,-0.3172,0.9483,
0.7678,-0.2111,-0.3201,0.9474,
0.7378,-0.1911,-0.3218,0.9468,
0.7200,-0.1777,-0.3253,0.9455,
0.7050,-0.1639,-0.3171,0.9484,
0.6882,-0.1528,-0.3067,0.9518,
0.6684,-0.1454,-0.2959,0.9552,
0.6513,-0.1285,-0.2855,0.9583,
0.6251,-0.1148,-0.2726,0.9621,
0.6047,-0.1019,-0.2589,0.9659,
0.5841,-0.0890,-0.2441,0.9697,
0.5661,-0.0790,-0.2369,0.9715,
0.5386,-0.0706,-0.2244,0.9745,
0.5098,-0.0540,-0.2110,0.9775,
0.4866,-0.0455,-0.1991,0.9800,
0.4572,-0.0335,-0.1828,0.9831,
0.4289,-0.0214,-0.1711,0.9852,
0.3995,-0.0132,-0.1486,0.9889,
0.3767,-0.0077,-0.1294,0.9916,
0.3532,0.0017,-0.1074,0.9942,
0.3313,0.0043,-0.0969,0.9953,
0.3057,0.0134,-0.0796,0.9968,
0.2784,0.0079,-0.0557,0.9984,
0.2535,0.0160,-0.0333,0.9994,
0.2276,0.0079,-0.0150,0.9998,
0.2085,0.0188,-0.0189,0.9997,
0.1897,0.0120,-0.0150,0.9999,
0.1650,0.0198,-0.0132,0.9999,
0.1432,0.0229,-0.0120,0.9999,
0.1204,0.0247,-0.0066,1.0000,
0.0884,0.0207,-0.0045,1.0000,
0.0674,0.0229,0.0012,1.0000,
0.0405,0.0190,0.0014,1.0000,
