0.0183,-0.0099,0.0343,0.9994,
0.0306,0.0079,0.0273,0.9995,
0.0512,0.0113,0.0253,0.9996,
0.0756,0.0133,0.0229,0.9997,
0.1096,0.0149,0.0175,0.9998,
0.1336,0.0158,0.0153,0.9999,
0.1600,0.0161,0.0140,0.9999,
0.1859,0.0163,0.0141,0.9999,
0.2130,0.0165,0.0144,0.9999,
0.2358,0.0166,0.0142,0.9999,
0.2645,0.0174,0.0088,1.0000,
0.2901,0.0178,0.0068,1.0000,
0.3184,0.0181,0.0046,1.0000,
0.3436,0.0183,0.0045,1.0000,
0.3693,0.0192,-0.0012,1.0000,
0.3917,0.0197,-0.0030,1.0000,
0.4167,0.0200,-0.0028,1.0000,
0.4425,0.0201,-0.0021,1.0000,
0.4680,0.0201,-0.0021,1.0000,
0.4902,0.0210,-0.0068,1.0000,
0.5147,0.0215,-0.0108,0.9999,
