0.5110,0.0226,-0.0087,1.0000,
0.4899,0.0216,-0.0000,0.9998,
0.4569,0.0202,0.0035,0.9998,
0.4184,0.0189,0.0078,0.9998,
0.3874,0.0172,0.0126,0.9999,
0.3620,0.0163,0.0150,0.9999,
0.3375,0.0148,0.0189,0.9998,
0.3122,0.0137,0.0213,0.9998,
0.2920,0.0132,0.0223,0.9997,
0.2630,0.0107,0.0292,0.9996,
0.2379,0.0101,0.0296,0.9996,
0.2127,0.0096,0.0293,0.9996,
0.1916,0.0096,0.0295,0.9996,
0.1642,0.0075,0.0370,0.9993,
0.1313,0.0069,0.0379,0.9993,
0.1037,0.0063,0.0384,0.9993,
0.0716,-0.0088,0.0436,0.9990,
0.0483,-0.0140,0.0467,0.9989,
0.0215,-0.0158,0.0468,0.9989,
0.0005,-0.0170,0.0484,0.9988,
