2.2116,1.7461,0.0466,0.9989,
2.1861,1.7432,0.0953,0.9953,
2.1640,1.7335,0.1458,0.9893,
2.1419,1.7312,0.1898,0.9818,
2.1178,1.7099,0.2538,0.9673,
2.0970,1.6929,0.3125,0.9499,
2.0704,1.6708,0.3763,0.9265,
2.0529,1.6566,0.4398,0.8981,
2.0401,1.6343,0.4812,0.8766,
2.0255,1.6169,0.5349,0.8446,
2.0267,1.5962,0.5378,0.8428,
2.0152,1.5794,0.5829,0.8122,
2.0120,1.5535,0.6154,0.7881,
2.0035,1.5328,0.6424,0.7663,
1.9992,1.5040,0.6736,0.7390,
2.0006,1.4805,0.6744,0.7380,
1.9967,1.4533,0.6873,0.7263,
1.9924,1.4279,0.6937,0.7202,
1.9935,1.4023,0.7026,0.7115,
1.9958,1.3796,0.7079,0.7063,
2.0015,1.3441,0.7198,0.6942,
2.0054,1.3204,0.7266,0.6870,
2.0000,1.2933,0.7300,0.6834,
2.0069,1.2723,0.7307,0.6827,
2.0100,1.2481,0.7311,0.6823,
2.0127,1.2208,0.7345,0.6786,
2.0135,1.1961,0.7358,0.6772,
2.0139,1.1752,0.7364,0.6766,
2.0160,1.1517,0.7413,0.6712,
2.0167,1.1208,0.7421,0.6703,
2.0188,1.0943,0.7460,0.6660,
2.0197,1.0703,0.7467,0.6651,
2.0199,1.0350,0.7478,0.6640,
2.0219,1.0133,0.7523,0.6588,
2.0320,0.9859,0.7590,0.6511,
2.0505,0.9630,0.7906,0.6124,
2.0493,0.9410,0.8173,0.5761,
2.0595,0.9174,0.8437,0.5366,
2.0798,0.8839,0.8801,0.4741,
2.1063,0.8553,0.9166,0.3990,
2.1234,0.8365,0.9332,0.3588,
2.1408,0.8203,0.9447,0.3273,
2.1583,0.8060,0.9553,0.2950,
2.1930,0.7735,0.9724,0.2326,
2.2365,0.7479,0.9840,0.1770,
2.2661,0.7444,0.9933,0.1131,
2.3074,0.7430,0.9987,0.0467,
2.3394,0.7347,0.9998,0.0084,
2.3149,0.7348,0.9994,0.0322,
2.2998,0.7485,0.9990,0.0416,
2.2759,0.7497,0.9989,0.0439,
2.2501,0.7470,0.9987,0.0500,
2.2252,0.7484,0.9986,0.0523,
2.1798,0.7464,0.9981,0.0604,
2.1518,0.7440,0.9978,0.0658,
2.1063,0.7461,0.9975,0.0700,
2.0786,0.7431,0.9970,0.0770,
2.0507,0.7556,0.9967,0.0809,
2.0211,0.7638,0.9968,0.0794,
1.9719,0.7642,0.9962,0.0857,
1.9387,0.7776,0.9958,0.0904,
1.8995,0.7829,0.9960,0.0890,
1.8621,0.7858,0.9966,0.0819,
1.8208,0.7857,0.9973,0.0731,
1.7921,0.7959,0.9980,0.0629,
1.7652,0.8071,0.9988,0.0483,
1.7164,0.7995,0.9996,0.0255,
1.6889,0.7959,0.9999,0.0142,
1.6616,0.7961,1.0000,0.0027,
1.6334,0.7974,0.9999,-0.0085,
1.5931,0.8007,0.9996,-0.0271,
1.5584,0.7928,0.9990,-0.0449,
1.5309,0.7882,0.9983,-0.0574,
1.4927,0.7897,0.9969,-0.0779,
1.4670,0.7813,0.9960,-0.0890,
1.4441,0.7750,0.9955,-0.0949,
1.4048,0.7636,0.9940,-0.1091,
1.3776,0.7621,0.9927,-0.1207,
1.3495,0.7536,0.9908,-0.1353,
1.3225,0.7391,0.9888,-0.1489,
1.2818,0.7335,0.9857,-0.1684,
1.2547,0.7228,0.9833,-0.1818,
1.2277,0.7079,0.9797,-0.2002,
1.2029,0.7057,0.9753,-0.2208,
1.1778,0.6832,0.9715,-0.2368,
1.1492,0.6725,0.9663,-0.2573,
1.1326,0.6583,0.9615,-0.2746,
1.0985,0.6390,0.9550,-0.2963,
1.0729,0.6179,0.9509,-0.3095,
1.0558,0.5920,0.9466,-0.3223,
1.0337,0.5822,0.9416,-0.3368,
1.0069,0.5525,0.9341,-0.3569,
0.9836,0.5301,0.9284,-0.3715,
0.9643,0.5218,0.9199,-0.3922,
0.9453,0.5015,0.9128,-0.4083,
0.9209,0.4679,0.9035,-0.4284,
0.9070,0.4396,0.8975,-0.4410,
0.8933,0.4186,0.8906,-0.4546,
0.8708,0.3802,0.8809,-0.4732,
0.8643,0.3534,0.8743,-0.4853,
0.8467,0.3335,-0.8634,0.5045,
0.8364,0.3133,-0.8512,0.5248,
0.8149,0.2827,-0.8323,0.5543,
0.8003,0.2589,-0.8078,0.5894,
0.7939,0.2361,-0.7901,0.6128,
0.7902,0.2085,-0.7743,0.6327,
0.7868,0.1744,-0.7589,0.6511,
0.7823,0.1380,-0.7426,0.6696,
0.7798,0.1111,-0.7270,0.6865,
