0.0276,-0.0065,0.0519,0.9985,
0.0498,-0.0070,0.0741,0.9972,
0.0864,-0.0016,0.1030,0.9947,
0.1136,-0.0018,0.1325,0.9912,
0.1346,0.0058,0.1514,0.9885,
0.1627,0.0176,0.1789,0.9838,
0.1826,0.0237,0.2000,0.9798,
0.1963,0.0436,0.2197,0.9756,
0.2172,0.0498,0.2379,0.9713,
0.2494,0.0634,0.2615,0.9652,
0.2705,0.0764,0.2654,0.9641,
0.2889,0.0970,0.2614,0.9652,
0.3120,0.1131,0.2656,0.9641,
0.3421,0.1285,0.2725,0.9621,
0.3695,0.1417,0.2779,0.9606,
0.3852,0.1543,0.2768,0.9609,
0.4174,0.1742,0.2800,0.9600,
0.4465,0.1885,0.2826,0.9592,
0.4751,0.2003,0.2751,0.9614,
0.4916,0.2172,0.2634,0.9646,
0.5344,0.2460,0.2506,0.9681,
0.5671,0.2655,0.2396,0.9709,
0.5941,0.2785,0.2301,0.9732,
0.6203,0.2926,0.2186,0.9758,
0.6589,0.3138,0.1943,0.9809,
0.6842,0.3250,0.1792,0.9838,
0.7098,0.3389,0.1678,0.9858,
0.7600,0.3556,0.1544,0.9880,
0.7872,0.3651,0.1499,0.9887,
0.8085,0.3670,0.1456,0.9893,
0.8336,0.3802,0.1403,0.9901,
0.8669,0.3892,0.1326,0.9911,
0.9081,0.4026,0.1237,0.9923,
0.9466,0.4123,0.1150,0.9934,
0.9693,0.4157,0.1111,0.9938,
1.0003,0.4284,0.1037,0.9946,
1.0355,0.4356,0.0916,0.9958,
1.0555,0.4385,0.0852,0.9964,
1.0926,0.4419,0.0716,0.9974,
1.1293,0.4445,0.0588,0.9983,
1.1580,0.4546,0.0414,0.9991,
1.1993,0.4579,0.0241,0.9997,
1.2405,0.4554,0.0087,1.0000,
1.2737,0.4564,-0.0080,1.0000,
1.3261,0.4587,-0.0313,0.9995,
1.3513,0.4635,-0.0385,0.9991,
1.3627,0.4469,-0.0293,0.9995,
1.3876,0.4473,-0.0262,0.9995,
1.4080,0.4466,-0.0232,0.9997,
1.4290,0.4459,-0.0223,0.9997,
1.4665,0.4452,-0.0223,0.9997,
1.4924,0.4452,-0.0229,0.9997,
1.5139,0.4452,-0.0229,0.9997,
1.5376,0.4453,-0.0179,0.9998,
1.5651,0.4444,-0.0156,0.9999,
1.5875,0.4438,-0.0142,0.9999,
1.6081,0.4436,-0.0137,0.9999,
1.6372,0.4433,-0.0135,0.9999,
1.6602,0.4436,-0.0145,0.9998,
1.6856,0.4433,-0.0136,0.9999,
1.7075,0.4431,-0.0120,0.9999,
1.7283,0.4430,-0.0104,0.9999,
1.7627,0.4424,-0.0074,1.0000,
1.7871,0.4419,-0.0068,1.0000,
1.8188,0.4420,-0.0067,1.0000,
1.8429,0.4417,-0.0056,1.0000,
1.8666,0.4530,-0.0065,1.0000,
1.8916,0.4604,-0.0057,1.0000,
1.9173,0.4613,-0.0061,1.0000,
1.9444,0.4616,-0.0065,0.9999,
1.9792,0.4618,-0.0072,0.9999,
2.0084,0.4617,-0.0066,0.9999,
2.0288,0.4616,-0.0061,1.0000,
2.0552,0.4616,-0.0068,1.0000,
2.0806,0.4617,-0.0068,1.0000,
2.1057,0.4617,-0.0065,1.0000,
2.1303,0.4617,-0.0064,1.0000,
2.1540,0.4616,-0.0067,1.0000,
2.1832,0.4617,-0.0070,0.9999,
2.2065,0.4617,-0.0066,1.0000,
2.2291,0.4617,-0.0058,1.0000,
2.2549,0.4617,-0.0061,1.0000,
2.2829,0.4617,-0.0060,1.0000,
2.3079,0.4617,-0.0045,1.0000,
2.3321,0.4603,0.0032,1.0000,
2.3662,0.4590,0.0097,0.9999,
2.3895,0.4580,0.0170,0.9999,
2.4246,0.4562,0.0301,0.9995,
2.4480,0.4682,0.0432,0.9991,
2.4707,0.4696,0.0523,0.9986,
2.4937,0.4685,0.0613,0.9981,
2.5121,0.4811,0.0741,0.9972,
2.5418,0.4800,0.0972,0.9953,
2.5639,0.4906,0.1222,0.9925,
2.5885,0.5012,0.1410,0.9900,
2.6174,0.5054,0.1643,0.9864,
2.6376,0.5169,0.1808,0.9835,
2.6572,0.5288,0.1986,0.9801,
2.6770,0.5326,0.2055,0.9786,
2.7039,0.5472,0.2174,0.9761,
2.7243,0.5611,0.2273,0.9738,
2.7435,0.5678,0.2434,0.9699,
2.7600,0.5801,0.2588,0.9659,
2.7830,0.5917,0.2737,0.9618,
2.8035,0.6048,0.2899,0.9571,
2.8244,0.6189,0.3139,0.9494,
2.8445,0.6356,0.3444,0.9388,
2.8654,0.6645,0.3800,0.9250,
2.8825,0.6756,0.4027,0.9153,
2.8948,0.6976,0.4322,0.9017,
2.9112,0.7096,0.4757,0.8796,
2.9256,0.7256,0.4968,0.8679,
2.9377,0.7566,0.5322,0.8466,
2.9471,0.7780,0.5663,0.8242,
2.9535,0.7971,0.5898,0.8075,
2.9593,0.8201,0.6079,0.7940,
2.9653,0.8439,0.6305,0.7762,
2.9707,0.8640,0.6448,0.7643,
2.9770,0.8845,0.6606,0.7507,
2.9649,0.9095,0.6731,0.7394,
2.9691,0.9306,0.6874,0.7263,
2.9769,0.9534,0.7072,0.7069,
2.9792,0.9761,0.7062,0.7080,
2.9805,1.0010,0.7102,0.7040,
2.9686,1.0241,0.7115,0.7027,
2.9629,1.0531,0.7150,0.6991,
2.9624,1.0746,0.7169,0.6972,
2.9642,1.0958,0.7194,0.6945,
