-0.0357,-0.0046,0.0155,0.9999,
-0.0069,-0.0054,-0.0140,0.9997,
0.0224,-0.0041,-0.0393,0.9990,
0.0545,-0.0123,-0.0682,0.9976,
0.0769,-0.0094,-0.0917,0.9958,
0.1061,-0.0171,-0.1213,0.9926,
0.1428,-0.0263,-0.1630,0.9866,
0.1625,-0.0375,-0.1771,0.9842,
0.1910,-0.0412,-0.1929,0.9812,
0.2157,-0.0459,-0.1913,0.9815,
0.2385,-0.0597,-0.1900,0.9818,
0.2641,-0.0712,-0.1883,0.9821,
0.2883,-0.0784,-0.1899,0.9818,
0.3150,-0.0859,-0.1946,0.9809,
0.3375,-0.0944,-0.1956,0.9807,
0.3603,-0.1061,-0.1969,0.9804,
0.3980,-0.1248,-0.2025,0.9793,
0.4205,-0.1342,-0.2048,0.9788,
0.4445,-0.1448,-0.2052,0.9787,
0.4689,-0.1523,-0.2049,0.9788,
0.4955,-0.1677,-0.2069,0.9784,
0.5196,-0.1756,-0.2097,0.9778,
0.5467,-0.1863,-0.2123,0.9772,
0.5737,-0.1940,-0.2146,0.9767,
0.5992,-0.2075,-0.2194,0.9756,
0.6222,-0.2172,-0.2217,0.9751,
0.6453,-0.2277,-0.2219,0.9751,
0.6733,-0.2458,-0.2208,0.9753,
0.6997,-0.2581,-0.2240,0.9746,
0.7192,-0.2682,-0.2242,0.9745,
0.7419,-0.2799,-0.2289,0.9734,
0.7641,-0.2888,-0.2258,0.9742,
0.7898,-0.3007,-0.2171,0.9761,
0.8153,-0.3107,-0.2079,0.9781,
0.8383,-0.3221,-0.1956,0.9807,
0.8642,-0.3358,-0.1758,0.9844,
0.8886,-0.3403,-0.1651,0.9862,
0.9098,-0.3421,-0.1526,0.9883,
0.9372,-0.3584,-0.1400,0.9901,
0.9625,-0.3653,-0.1305,0.9914,
0.9882,-0.3715,-0.1184,0.9929,
1.0096,-0.3736,-0.1101,0.9939,
1.0345,-0.3750,-0.0998,0.9950,
1.0598,-0.3765,-0.0879,0.9961,
1.0851,-0.3788,-0.0774,0.9970,
1.1179,-0.3820,-0.0711,0.9974,
1.1310,-0.3983,-0.0678,0.9977,
1.1645,-0.4038,-0.0672,0.9977,
1.1906,-0.4036,-0.0612,0.9981,
1.2130,-0.4056,-0.0597,0.9982,
1.2478,-0.4059,-0.0559,0.9984,
1.2735,-0.4065,-0.0515,0.9987,
1.2944,-0.4077,-0.0496,0.9988,
1.3219,-0.4086,-0.0483,0.9988,
1.3537,-0.4158,-0.0424,0.9991,
1.3758,-0.4244,-0.0367,0.9993,
1.3954,-0.4286,-0.0321,0.9995,
1.4158,-0.4304,-0.0260,0.9997,
1.4367,-0.4328,-0.0234,0.9997,
1.4669,-0.4340,-0.0205,0.9998,
1.4887,-0.4345,-0.0153,0.9999,
1.5242,-0.4363,-0.0060,1.0000,
1.5491,-0.4373,0.0004,1.0000,
1.5747,-0.4394,0.0053,1.0000,
1.5964,-0.4401,0.0105,0.9999,
1.6206,-0.4420,0.0119,0.9999,
1.6486,-0.4425,0.0112,0.9999,
1.6736,-0.4424,0.0159,0.9999,
1.6992,-0.4319,0.0176,0.9998,
1.7209,-0.4266,0.0206,0.9998,
1.7562,-0.4254,0.0266,0.9996,
1.7830,-0.4259,0.0247,0.9997,
1.8266,-0.4255,0.0218,0.9998,
1.8498,-0.4248,0.0149,0.9999,
1.8704,-0.4240,0.0123,0.9999,
1.9059,-0.4225,0.0106,0.9999,
1.9302,-0.4226,0.0128,0.9999,
1.9560,-0.4084,0.0086,1.0000,
1.9771,-0.4042,0.0068,1.0000,
2.0013,-0.4022,0.0057,1.0000,
2.0235,-0.4018,0.0049,1.0000,
2.0582,-0.4014,0.0024,1.0000,
2.0853,-0.4003,-0.0034,1.0000,
2.1232,-0.3995,-0.0043,1.0000,
2.1456,-0.3994,-0.0041,1.0000,
2.1664,-0.3993,-0.0040,1.0000,
2.1939,-0.3994,-0.0042,1.0000,
2.2229,-0.3994,-0.0038,1.0000,
2.2541,-0.3994,-0.0041,1.0000,
2.2741,-0.3989,-0.0076,1.0000,
2.3018,-0.3992,-0.0055,1.0000,
2.3318,-0.3994,-0.0041,1.0000,
2.3534,-0.3978,-0.0080,1.0000,
2.3820,-0.3991,0.0022,1.0000,
2.4059,-0.4011,0.0132,0.9999,
2.4258,-0.3883,0.0224,0.9997,
2.4508,-0.3845,0.0250,0.9997,
2.4717,-0.3865,0.0332,0.9994,
2.4974,-0.3803,0.0450,0.9990,
2.5169,-0.3744,0.0618,0.9981,
2.5398,-0.3760,0.0720,0.9974,
2.5676,-0.3672,0.0830,0.9965,
2.5892,-0.3634,0.0992,0.9951,
2.6124,-0.3624,0.1187,0.9929,
2.6323,-0.3534,0.1399,0.9901,
2.6541,-0.3417,0.1603,0.9871,
2.6826,-0.3345,0.1876,0.9822,
2.7029,-0.3274,0.2199,0.9755,
2.7262,-0.3144,0.2516,0.9678,
2.7460,-0.3003,0.2893,0.9572,
2.7635,-0.2852,0.3129,0.9498,
2.7818,-0.2711,0.3557,0.9346,
2.7963,-0.2548,0.3749,0.9271,
2.8068,-0.2370,0.4097,0.9122,
2.8214,-0.2226,0.4396,0.8982,
2.8377,-0.2093,0.4687,0.8834,
2.8471,-0.1915,0.4971,0.8677,
2.8532,-0.1719,0.5112,0.8595,
2.8625,-0.1499,0.5119,0.8591,
2.8767,-0.1306,0.5166,0.8562,
2.8813,-0.1093,0.5202,0.8541,
2.8984,-0.0988,0.5233,0.8521,
2.9069,-0.0723,0.5258,0.8506,
2.9195,-0.0496,0.5294,0.8484,
2.9211,-0.0273,0.5299,0.8480,
2.9391,-0.0067,0.5400,0.8416,
2.9462,0.0163,0.5670,0.8236,
2.9572,0.0526,0.6088,0.7933,
2.9663,0.0753,0.6383,0.7698,
2.9747,0.0955,0.6576,0.7533,
2.9597,0.0786,0.6532,0.7571,
