1.0511,1.7045,-0.0150,0.9999,
1.0306,1.7039,0.0190,0.9995,
1.0022,1.7042,0.0677,0.9974,
0.9728,1.7021,0.1213,0.9925,
0.9537,1.6887,0.1600,0.9871,
0.9222,1.6642,0.2051,0.9787,
0.8997,1.6600,0.2355,0.9719,
0.8790,1.6441,0.2676,0.9635,
0.8622,1.6269,0.3164,0.9486,
0.8369,1.6095,0.3621,0.9321,
0.8172,1.5892,0.3900,0.9208,
0.7970,1.5570,0.4506,0.8927,
0.7873,1.5369,0.4775,0.8786,
0.7735,1.5125,0.5163,0.8564,
0.7570,1.4757,0.5716,0.8205,
0.7531,1.4555,0.5971,0.8021,
0.7543,1.4238,0.6373,0.7706,
0.7450,1.3906,0.6342,0.7730,
0.7449,1.3690,0.6377,0.7702,
0.7446,1.3455,0.6400,0.7683,
0.7350,1.3250,0.6448,0.7643,
0.7300,1.2876,0.6475,0.7621,
0.7293,1.2645,0.6482,0.7614,
0.7314,1.2380,0.6522,0.7580,
0.7258,1.2143,0.6542,0.7563,
0.7172,1.1871,0.6552,0.7554,
0.7149,1.1634,0.6591,0.7521,
0.7149,1.1324,0.6610,0.7504,
0.7145,1.1110,0.6621,0.7494,
0.7162,1.0874,0.6649,0.7469,
0.7167,1.0628,0.6668,0.7452,
0.7023,1.0307,0.6675,0.7446,
0.6994,1.0105,0.6680,0.7441,
0.6998,0.9889,0.6704,0.7420,
0.7006,0.9499,0.6734,0.7393,
0.7025,0.9254,0.6770,0.7360,
0.7003,0.8991,0.6794,0.7337,
0.6906,0.8806,0.6803,0.7329,
0.6861,0.8485,0.6806,0.7327,
0.6855,0.8260,0.6806,0.7327,
0.6851,0.8002,0.6808,0.7325,
0.6865,0.7794,0.6839,0.7296,
0.6871,0.7527,0.6835,0.7299,
0.6871,0.7291,0.6801,0.7331,
0.6845,0.7011,0.6708,0.7416,
0.6824,0.6786,0.6648,0.7470,
0.6800,0.6550,0.6586,0.7524,
0.6748,0.6273,0.6469,0.7626,
0.6684,0.5833,0.6332,0.7740,
0.6649,0.5605,0.6263,0.7795,
0.6537,0.5404,0.6196,0.7849,
0.6543,0.5191,0.5996,0.8002,
0.6485,0.4912,0.5780,0.8160,
0.6393,0.4691,0.5554,0.8315,
0.6198,0.4566,0.5418,0.8405,
0.6123,0.4377,0.5286,0.8487,
0.6051,0.4154,0.5087,0.8608,
0.5970,0.3943,0.4929,0.8699,
0.5813,0.3691,0.4720,0.8816,
0.5671,0.3537,0.4583,0.8888,
0.5580,0.3333,0.4404,0.8978,
0.5367,0.3087,0.4225,0.9064,
0.5260,0.2897,0.4029,0.9153,
0.5147,0.2709,0.3928,0.9195,
0.4956,0.2606,0.3900,0.9208,
0.4834,0.2414,0.3870,0.9220,
0.4649,0.2205,0.3756,0.9267,
0.4417,0.2006,0.3602,0.9328,
0.4255,0.1884,0.3482,0.9374,
0.3980,0.1664,0.3323,0.9432,
0.3764,0.1474,0.3153,0.9490,
0.3533,0.1291,0.3028,0.9531,
0.3309,0.1087,0.2874,0.9578,
0.3028,0.0927,0.2711,0.9625,
0.2855,0.0825,0.2508,0.9679,
0.2660,0.0872,0.2403,0.9707,
0.2590,0.0660,0.2243,0.9745,
0.2452,0.0511,0.1927,0.9812,
0.2174,0.0390,0.1547,0.9879,
0.1946,0.0364,0.1220,0.9925,
0.1707,0.0314,0.0928,0.9957,
0.1418,0.0319,0.0481,0.9988,
0.1166,0.0302,0.0131,0.9999,
0.0930,0.0347,-0.0046,0.9999,
0.0792,0.0197,0.0008,0.9998,
0.0551,0.0177,-0.0066,0.9999,
0.0319,0.0217,-0.0112,0.9999,
0.0048,0.0222,-0.0188,0.9998,
-0.0176,0.0250,-0.0246,0.9997,
